"ksic1_cd","ksic1_nm","ksic2_cd","ksic2_nm","ksic3_cd","ksic3_nm","ksic4_cd","ksic4_nm","ksic5_cd","ksic5_nm","ksic_C"
"C","제조업 (10 ~ 33)","20","화학물질 및 화학제품 제조업;의약품 제외","201","기초화학물질 제조업","2012","기초 무기화학물질 제조업","20129","기타 기초무기화학물질 제조업","C9"
"C","제조업 (10 ~ 33)","20","화학물질 및 화학제품 제조업;의약품 제외","201","기초화학물질 제조업","2013","무기안료, 염료, 유연제 및 기타착색제 제조업","20131","무기안료 및 기타금속산화물 제조업","C9"
"C","제조업 (10 ~ 33)","20","화학물질 및 화학제품 제조업;의약품 제외","201","기초화학물질 제조업","2013","무기안료, 염료, 유연제 및 기타착색제 제조업","20132","합성염료, 유연제 및 기타착색제 제조업","C9"
"C","제조업 (10 ~ 33)","20","화학물질 및 화학제품 제조업;의약품 제외","202","비료 및 질소화합물 제조업","2020","비료 및 질소화합물 제조업","20201","질소, 인산 및 칼리질 비료 제조업","C9"
"C","제조업 (10 ~ 33)","20","화학물질 및 화학제품 제조업;의약품 제외","202","비료 및 질소화합물 제조업","2020","비료 및 질소화합물 제조업","20202","복합비료 제조업","C9"
"C","제조업 (10 ~ 33)","20","화학물질 및 화학제품 제조업;의약품 제외","202","비료 및 질소화합물 제조업","2020","비료 및 질소화합물 제조업","20209","기타 비료 및 질소화합물 제조업","C9"
"C","제조업 (10 ~ 33)","20","화학물질 및 화학제품 제조업;의약품 제외","203","합성고무 및 플라스틱 물질 제조업","2030","합성고무 및 플라스틱 물질 제조업","20301","합성고무 제조업","C9"
"C","제조업 (10 ~ 33)","20","화학물질 및 화학제품 제조업;의약품 제외","203","합성고무 및 플라스틱 물질 제조업","2030","합성고무 및 플라스틱 물질 제조업","20302","합성수지 및 기타 플라스틱물질 제조업","C9"
"C","제조업 (10 ~ 33)","20","화학물질 및 화학제품 제조업;의약품 제외","203","합성고무 및 플라스틱 물질 제조업","2030","합성고무 및 플라스틱 물질 제조업","20303","가공 및 재생 플라스틱원료 생산업","C9"
"C","제조업 (10 ~ 33)","20","화학물질 및 화학제품 제조업;의약품 제외","204","기타 화학제품 제조업","2041","살충제 및 기타농약 제조업","20411","가정용 살균 및 살충제 제조업","C9"
"C","제조업 (10 ~ 33)","20","화학물질 및 화학제품 제조업;의약품 제외","204","기타 화학제품 제조업","2041","살충제 및 기타농약 제조업","20412","농약 제조업","C9"
"C","제조업 (10 ~ 33)","20","화학물질 및 화학제품 제조업;의약품 제외","204","기타 화학제품 제조업","2042","잉크, 페인트, 코팅제 및 유사제품 제조업","20421","일반용 도료 및 관련제품 제조업","C9"
"C","제조업 (10 ~ 33)","20","화학물질 및 화학제품 제조업;의약품 제외","204","기타 화학제품 제조업","2042","잉크, 페인트, 코팅제 및 유사제품 제조업","20422","요업용 유약 및 관련제품 제조업","C9"
"C","제조업 (10 ~ 33)","20","화학물질 및 화학제품 제조업;의약품 제외","204","기타 화학제품 제조업","2042","잉크, 페인트, 코팅제 및 유사제품 제조업","20423","인쇄잉크 제조업","C9"
"C","제조업 (10 ~ 33)","20","화학물질 및 화학제품 제조업;의약품 제외","204","기타 화학제품 제조업","2042","잉크, 페인트, 코팅제 및 유사제품 제조업","20424","회화용 물감 제조업","C9"
"C","제조업 (10 ~ 33)","20","화학물질 및 화학제품 제조업;의약품 제외","204","기타 화학제품 제조업","2043","세제, 화장품 및 광택제 제조업","20431","계면활성제 제조업","C9"
"C","제조업 (10 ~ 33)","20","화학물질 및 화학제품 제조업;의약품 제외","204","기타 화학제품 제조업","2043","세제, 화장품 및 광택제 제조업","20432","치약, 비누 및 기타 세제 제조업","C9"
"C","제조업 (10 ~ 33)","20","화학물질 및 화학제품 제조업;의약품 제외","204","기타 화학제품 제조업","2043","세제, 화장품 및 광택제 제조업","20433","화장품 제조업","C9"
"C","제조업 (10 ~ 33)","20","화학물질 및 화학제품 제조업;의약품 제외","204","기타 화학제품 제조업","2043","세제, 화장품 및 광택제 제조업","20434","표면광택제 및 실내가향제 제조업","C9"
"C","제조업 (10 ~ 33)","20","화학물질 및 화학제품 제조업;의약품 제외","204","기타 화학제품 제조업","2049","그외 기타 화학제품 제조업","20491","사진용 화학제품 및 감광재료 제조업","C9"
"C","제조업 (10 ~ 33)","20","화학물질 및 화학제품 제조업;의약품 제외","204","기타 화학제품 제조업","2049","그외 기타 화학제품 제조업","20492","가공 및 정제염 제조업","C9"
"C","제조업 (10 ~ 33)","20","화학물질 및 화학제품 제조업;의약품 제외","204","기타 화학제품 제조업","2049","그외 기타 화학제품 제조업","20493","접착제 및 젤라틴 제조업","C9"
"C","제조업 (10 ~ 33)","20","화학물질 및 화학제품 제조업;의약품 제외","204","기타 화학제품 제조업","2049","그외 기타 화학제품 제조업","20494","화약 및 불꽃제품 제조업","C9"
"C","제조업 (10 ~ 33)","20","화학물질 및 화학제품 제조업;의약품 제외","204","기타 화학제품 제조업","2049","그외 기타 화학제품 제조업","20499","그외 기타 분류안된 화학제품 제조업","C9"
"C","제조업 (10 ~ 33)","20","화학물질 및 화학제품 제조업;의약품 제외","205","화학섬유 제조업","2050","화학섬유 제조업","20501","합성섬유 제조업","C9"
"C","제조업 (10 ~ 33)","20","화학물질 및 화학제품 제조업;의약품 제외","205","화학섬유 제조업","2050","화학섬유 제조업","20502","재생섬유 제조업","C9"
"C","제조업 (10 ~ 33)","21","의료용 물질 및 의약품 제조업","211","기초 의약물질 및 생물학적 제제 제조업","2110","기초 의약물질 및 생물학적 제제 제조업","21101","의약용 화합물 및 항생물질 제조업","C9"
